"delta_t","5","7","3","2","4","1"
1.16,9.17,11.405,NA,11.776,NA,10.977
1.161,NA,NA,12.376,NA,10.408,NA
1.327,9.156,11.401,12.368,11.772,10.413,10.962
1.494,9.146,11.395,12.359,11.76,10.398,10.968
1.66,NA,NA,12.358,11.762,10.389,NA
1.661,9.149,11.382,NA,NA,NA,10.958
1.827,9.139,11.39,12.346,11.753,10.381,10.959
1.994,9.135,11.375,12.338,11.758,10.376,10.95
2.16,NA,11.379,12.338,11.741,10.367,10.95
2.161,9.134,NA,NA,NA,NA,NA
2.327,9.127,11.368,12.326,11.742,10.363,10.937
2.493,NA,NA,NA,11.733,NA,NA
2.494,9.123,11.367,12.324,NA,10.357,10.933
2.66,NA,11.362,12.317,11.724,10.347,10.93
2.661,9.114,NA,NA,NA,NA,NA
2.827,9.108,11.358,12.319,11.717,10.343,10.934
2.994,9.103,11.359,12.305,11.72,10.336,10.921
3.16,9.094,11.345,12.309,11.706,10.328,10.931
3.327,9.093,11.345,12.298,11.706,10.328,10.929
3.494,9.087,11.341,12.294,11.697,10.32,10.923
3.66,NA,NA,12.285,11.706,NA,10.916
3.661,9.083,11.336,NA,NA,10.317,NA
3.827,9.079,11.346,12.281,11.69,10.303,10.921
3.993,9.078,NA,NA,NA,NA,NA
3.994,NA,11.364,12.28,11.695,10.299,10.932
4.16,9.077,11.372,12.3,NA,10.293,10.952
4.161,NA,NA,NA,11.686,NA,NA
4.327,9.081,11.375,12.31,11.687,10.29,10.97
4.493,9.09,11.384,12.324,NA,10.289,10.971
4.494,NA,NA,NA,11.686,NA,NA
4.66,NA,11.389,12.322,11.682,10.292,10.985
4.661,9.092,NA,NA,NA,NA,NA
4.827,9.096,11.396,12.334,11.678,10.293,10.989
4.993,NA,11.403,NA,NA,10.294,10.997
4.994,9.097,NA,12.335,11.686,NA,NA
5.16,NA,11.401,NA,NA,10.295,10.995
5.161,9.098,NA,12.341,11.681,NA,NA
5.327,9.093,11.404,12.339,11.671,10.298,10.994
5.493,NA,NA,NA,NA,NA,11.001
5.494,9.101,11.399,12.352,11.68,10.291,NA
5.66,NA,NA,12.338,11.683,NA,11.002
5.661,9.095,11.415,NA,NA,10.29,NA
5.827,9.099,11.4,12.348,11.692,10.296,11.002
5.993,NA,NA,NA,NA,NA,11.001
5.994,9.094,11.406,12.35,11.694,10.304,NA
6.16,9.1,11.402,12.34,11.705,NA,10.997
6.161,NA,NA,NA,NA,10.317,NA
6.327,9.098,11.4,12.339,11.712,10.33,10.994
6.494,9.09,11.401,12.337,11.713,10.302,11
6.66,9.089,11.407,12.342,11.706,NA,10.995
6.661,NA,NA,NA,NA,10.299,NA
6.827,9.085,11.401,12.335,11.703,10.315,10.995
6.994,9.085,11.396,12.333,11.706,10.304,11.003
7.16,9.079,11.399,12.329,11.699,NA,11.002
7.161,NA,NA,NA,NA,10.311,NA
7.327,9.073,11.392,12.334,11.696,10.304,10.995
7.493,9.075,NA,NA,11.688,NA,NA
7.494,NA,11.391,12.326,NA,10.308,10.995
7.66,NA,11.4,12.336,11.697,10.3,10.988
7.661,9.074,NA,NA,NA,NA,NA
7.827,9.067,11.399,12.326,11.705,10.29,10.989
7.993,NA,11.392,12.324,11.692,10.288,10.997
7.994,9.067,NA,NA,NA,NA,NA
8.16,NA,11.392,12.32,11.689,10.293,10.994
8.161,9.067,NA,NA,NA,NA,NA
8.327,9.072,11.388,12.315,11.689,10.29,10.985
8.493,NA,11.395,12.319,NA,10.29,10.993
8.494,9.068,NA,NA,11.688,NA,NA
8.66,9.06,11.394,12.321,NA,10.278,10.991
8.661,NA,NA,NA,11.677,NA,NA
8.827,9.061,11.39,12.32,11.676,10.275,10.99
8.993,NA,11.4,12.324,NA,NA,10.989
8.994,9.058,NA,NA,11.665,10.268,NA
9.16,9.063,11.401,12.32,NA,10.27,10.99
9.161,NA,NA,NA,11.662,NA,NA
9.327,9.055,11.396,12.318,11.663,10.258,10.997
9.493,NA,11.397,12.314,NA,10.263,10.996
9.494,9.055,NA,NA,11.67,NA,NA
9.66,9.055,11.396,12.319,NA,NA,10.994
9.661,NA,NA,NA,11.653,10.271,NA
9.827,9.056,11.395,12.319,11.657,10.259,10.995
9.993,9.055,11.397,NA,NA,NA,NA
9.994,NA,NA,12.324,11.663,10.267,11.004
10.16,9.046,11.408,12.321,11.664,10.266,11
10.327,9.047,11.395,12.313,11.654,10.268,10.994
10.494,9.05,11.405,12.318,11.661,10.263,10.987
10.66,9.046,11.397,12.311,NA,10.26,10.995
10.661,NA,NA,NA,11.662,NA,NA
10.827,9.049,11.407,12.313,11.66,10.255,10.991
10.993,9.042,NA,12.314,NA,NA,NA
10.994,NA,11.408,NA,11.662,10.267,10.998
11.16,9.04,11.404,12.32,11.658,NA,NA
11.161,NA,NA,NA,NA,10.269,10.99
11.327,9.038,11.396,12.306,11.644,10.268,10.993
11.493,NA,NA,NA,11.644,10.264,NA
11.494,9.039,11.398,12.312,NA,NA,10.987
11.66,9.039,11.4,NA,11.643,NA,NA
11.661,NA,NA,12.301,NA,10.26,10.998
11.827,9.034,11.391,12.314,11.641,10.252,10.994
11.993,9.033,11.4,12.304,NA,10.254,NA
11.994,NA,NA,NA,11.65,NA,10.992
12.16,9.03,11.391,12.305,11.657,10.255,NA
12.161,NA,NA,NA,NA,NA,10.988
12.327,9.024,11.383,12.309,11.65,10.253,10.983
12.494,9.021,11.384,12.296,11.639,10.25,10.976
12.66,NA,NA,NA,NA,10.25,10.974
12.661,9.022,11.378,12.285,11.661,NA,NA
12.827,9.017,11.38,12.29,11.665,10.259,10.975
12.993,NA,NA,NA,NA,10.254,10.967
12.994,9.017,11.383,12.287,11.658,NA,NA
13.16,9.017,11.383,12.281,11.657,10.247,NA
13.161,NA,NA,NA,NA,NA,10.963
13.327,9.009,11.381,12.282,11.645,10.242,10.973
13.493,9.008,NA,NA,NA,NA,NA
13.494,NA,11.374,12.284,11.63,10.239,10.972
13.66,9.002,NA,12.276,11.628,10.234,NA
13.661,NA,11.379,NA,NA,NA,10.968
13.827,9.004,11.37,12.272,11.623,10.238,10.97
13.993,NA,11.381,NA,11.616,NA,NA
13.994,9.003,NA,12.272,NA,10.232,10.968
14.16,8.995,11.371,12.27,11.612,NA,10.964
