"delta_t","5","4","1","3","2","7"
1.167,8.632,9.843,10.076,11.283,10.802,NA
1.333,NA,9.843,NA,NA,NA,NA
1.334,8.625,NA,10.096,11.294,10.808,NA
1.5,8.622,9.838,10.12,NA,10.817,NA
1.501,NA,NA,NA,11.296,NA,NA
1.667,8.621,9.853,10.148,11.296,10.833,NA
1.833,8.625,NA,NA,NA,NA,NA
1.834,NA,9.856,9.503,11.301,10.828,NA
2,8.618,9.853,NA,11.308,NA,NA
2.001,NA,NA,9.363,NA,10.847,NA
2.167,8.604,9.851,11.547,11.297,10.845,NA
2.333,NA,9.844,NA,NA,NA,NA
2.334,8.603,NA,11.847,11.305,10.859,NA
2.5,NA,9.843,12.025,11.313,10.86,NA
2.501,8.592,NA,NA,NA,NA,NA
2.667,8.595,9.852,12.02,11.311,10.867,NA
2.834,8.597,9.844,12.047,11.311,10.876,NA
3,8.597,9.856,NA,11.308,NA,NA
3.001,NA,NA,12.104,NA,10.883,NA
3.167,8.581,9.847,12.144,11.31,10.896,NA
3.333,8.582,9.857,NA,NA,NA,NA
3.334,NA,NA,12.175,11.322,10.902,NA
3.5,NA,9.856,12.198,NA,10.911,NA
3.501,8.577,NA,NA,11.334,NA,NA
3.667,8.582,9.85,12.215,11.34,10.924,NA
3.833,NA,9.849,12.259,NA,NA,NA
3.834,8.579,NA,NA,11.329,10.919,NA
4,8.569,9.839,12.26,NA,10.917,NA
4.001,NA,NA,NA,11.337,NA,NA
4.167,8.566,9.83,12.27,11.339,10.926,NA
4.334,8.555,9.827,12.275,11.347,10.93,NA
4.5,8.549,9.831,12.296,NA,10.1,NA
4.501,NA,NA,NA,11.36,NA,NA
4.667,8.537,9.818,12.287,11.363,11.375,NA
4.833,8.518,9.818,12.283,NA,12.217,NA
4.834,NA,NA,NA,11.361,NA,NA
5,NA,NA,12.299,11.363,NA,NA
5.001,8.504,9.8,NA,NA,12.5,NA
5.167,8.517,9.786,12.275,11.352,12.563,NA
5.333,NA,NA,12.279,NA,NA,NA
5.334,8.526,9.784,NA,11.366,12.54,NA
5.5,NA,NA,12.289,11.37,12.513,NA
5.501,8.522,9.793,NA,NA,NA,NA
5.667,8.516,9.789,12.276,11.374,12.515,NA
5.833,NA,NA,12.27,11.378,NA,NA
5.834,8.506,9.787,NA,NA,12.493,NA
6,NA,NA,12.265,NA,12.479,NA
6.001,8.501,9.784,NA,11.381,NA,NA
6.167,8.484,9.785,12.267,11.382,12.472,NA
6.333,NA,NA,NA,NA,12.463,NA
6.334,8.479,9.652,12.254,11.369,NA,NA
6.5,8.473,9.688,12.238,NA,12.451,NA
6.501,NA,NA,NA,11.396,NA,NA
6.667,8.463,9.715,12.233,11.374,12.428,NA
6.833,NA,9.715,NA,NA,NA,NA
6.834,8.462,NA,12.216,11.379,12.413,NA
7,8.462,9.736,12.233,10.588,12.402,NA
7.167,8.464,9.727,12.207,11.018,12.381,NA
7.333,8.457,NA,NA,NA,12.372,NA
7.334,NA,9.726,12.207,12.598,NA,NA
7.5,8.45,9.719,12.192,12.664,NA,NA
7.501,NA,NA,NA,NA,12.314,NA
7.667,8.446,9.73,12.19,12.629,12.374,NA
7.833,8.443,9.724,12.171,12.557,NA,NA
7.834,NA,NA,NA,NA,12.33,NA
8,NA,9.713,12.162,12.524,12.317,NA
8.001,8.45,NA,NA,NA,NA,NA
8.167,8.452,9.708,12.151,12.525,12.301,NA
8.333,NA,NA,NA,NA,12.305,NA
8.334,8.454,9.711,12.151,12.506,NA,NA
8.5,8.456,NA,NA,12.496,12.296,NA
8.501,NA,9.696,12.135,NA,NA,NA
8.667,8.453,8.784,12.135,12.479,12.279,NA
8.834,8.443,10.953,12.125,12.471,12.252,NA
9,8.439,11.056,12.115,12.454,NA,NA
9.001,NA,NA,NA,NA,12.205,NA
9.167,8.448,11.082,12.108,12.437,12.196,NA
9.333,8.442,NA,12.098,NA,NA,NA
9.334,NA,11.097,NA,12.426,12.183,NA
9.5,NA,11.106,NA,NA,12.172,NA
9.501,8.437,NA,12.092,12.417,NA,NA
9.667,8.435,11.109,12.088,12.408,12.174,NA
9.833,8.437,NA,12.074,12.411,12.152,NA
9.834,NA,11.121,NA,NA,NA,NA
10.001,8.424,11.131,12.074,12.385,12.157,NA
10.167,8.422,11.142,12.057,12.381,12.153,NA
10.334,8.425,11.145,12.049,12.372,12.139,NA
10.5,8.422,NA,12.037,12.358,12.145,NA
10.501,NA,11.153,NA,NA,NA,NA
10.667,8.426,11.158,12.024,12.352,12.133,NA
10.833,8.419,NA,12.018,12.343,12.122,NA
10.834,NA,11.16,NA,NA,NA,NA
11,8.416,NA,12.013,12.328,12.099,NA
11.001,NA,11.173,NA,NA,NA,NA
11.167,8.394,11.189,12.027,12.32,12.122,NA
11.333,NA,NA,12.047,NA,NA,NA
11.334,8.394,11.207,NA,12.317,12.137,NA
11.5,7.825,11.23,12.062,NA,12.154,NA
11.501,NA,NA,NA,12.329,NA,NA
11.667,7.597,11.24,12.085,12.331,12.154,NA
11.833,9.723,NA,NA,NA,NA,NA
11.834,NA,11.256,12.085,12.355,12.149,NA
12,NA,11.275,NA,12.361,12.149,NA
12.001,9.777,NA,12.081,NA,NA,NA
12.167,9.737,11.272,12.083,12.366,12.164,NA
12.333,NA,11.285,NA,NA,12.168,NA
12.334,9.737,NA,12.081,12.366,NA,NA
12.5,NA,11.296,12.083,12.359,12.165,NA
12.501,9.737,NA,NA,NA,NA,NA
12.667,9.735,11.297,12.082,12.372,12.17,NA
12.833,NA,11.296,12.088,NA,12.172,NA
12.834,9.736,NA,NA,12.362,NA,NA
13,NA,NA,12.088,12.362,12.174,NA
13.001,9.728,11.307,NA,NA,NA,NA
13.167,9.721,11.3,12.076,12.363,12.162,NA
13.333,NA,NA,12.083,NA,12.149,NA
13.334,9.729,11.312,NA,12.359,NA,NA
13.5,NA,NA,12.081,12.368,12.153,NA
13.501,9.717,11.312,NA,NA,NA,NA
13.667,9.709,11.304,12.081,12.356,12.15,NA
13.833,NA,NA,12.075,NA,12.147,NA
13.834,9.704,11.315,NA,12.359,NA,NA
14,9.705,11.316,12.072,12.362,12.145,NA
14.167,9.702,11.316,12.072,12.339,12.157,NA
14.333,NA,NA,NA,12.327,12.145,NA
14.334,9.707,11.323,12.061,NA,NA,NA
14.5,NA,NA,12.061,12.344,12.149,NA
14.501,9.705,11.313,NA,NA,NA,NA
14.667,9.694,11.315,12.053,12.282,12.145,NA
14.833,NA,NA,12.049,NA,NA,NA
14.834,9.689,11.325,NA,12.24,12.151,NA
15,9.684,11.331,12.043,NA,12.141,NA
15.001,NA,NA,NA,12.249,NA,NA
15.167,9.672,11.322,12.052,12.26,12.143,NA
15.333,9.663,11.314,NA,NA,NA,NA
15.334,NA,NA,12.03,12.224,12.106,NA
15.5,9.66,11.315,12.036,12.215,12.123,NA
15.667,9.658,11.312,12.023,12.203,12.112,NA
15.833,NA,NA,NA,NA,12.11,NA
15.834,9.656,11.312,12.023,12.18,NA,NA
16,9.653,11.311,12.014,12.162,12.115,NA
16.167,9.649,11.313,12.014,12.147,12.098,NA
16.333,9.642,NA,12.022,NA,NA,NA
16.334,NA,11.323,NA,12.134,12.087,NA
16.5,9.643,11.313,12.013,12.139,12.088,NA
16.667,9.63,11.327,12.012,12.121,12.078,NA
16.833,NA,NA,NA,NA,12.082,NA
16.834,9.626,11.331,11.998,12.115,NA,NA
17,NA,11.336,NA,12.105,NA,NA
17.001,9.621,NA,11.994,NA,12.067,NA
17.167,9.617,11.333,11.993,12.096,12.061,NA
17.334,9.61,11.326,11.985,12.089,12.06,NA
17.5,9.612,11.33,11.985,12.075,NA,NA
17.501,NA,NA,NA,NA,12.046,NA
17.536,NA,NA,NA,NA,NA,11.209
17.667,9.601,11.338,11.993,12.071,12.04,NA
17.7,NA,NA,NA,NA,NA,11.202
17.812,9.598,11.337,11.972,12.081,12.023,11.197
17.984,9.583,11.348,11.983,12.083,12.025,11.191
18.15,9.588,NA,NA,NA,NA,11.188
18.151,NA,11.334,11.967,12.085,12.021,NA
18.317,9.583,11.326,11.971,12.079,12.016,11.177
18.484,9.579,11.327,11.955,12.087,12.006,11.183
18.65,9.571,11.326,11.961,12.096,12.005,NA
18.651,NA,NA,NA,NA,NA,11.166
18.817,9.564,11.325,11.954,12.085,11.99,11.166
18.984,9.555,11.332,11.95,12.079,11.996,11.152
19.15,9.552,11.327,11.936,NA,11.99,NA
19.151,NA,NA,NA,12.074,NA,11.156
19.317,9.545,11.333,11.945,12.075,11.985,11.151
19.483,NA,NA,NA,NA,11.974,NA
19.484,9.534,11.328,11.934,12.072,NA,11.139
19.65,9.54,11.329,11.938,NA,11.967,NA
19.651,NA,NA,NA,12.076,NA,11.144
19.817,9.529,11.338,11.935,12.084,11.967,11.13
19.983,9.528,11.336,11.927,NA,NA,NA
19.984,NA,NA,NA,12.078,11.962,11.129
20.15,9.511,11.328,NA,12.056,NA,NA
20.151,NA,NA,11.925,NA,11.95,11.125
20.317,9.518,11.336,11.911,12.05,11.95,11.115
20.483,9.508,11.328,11.918,12.04,NA,11.121
20.484,NA,NA,NA,NA,11.955,NA
20.65,9.505,NA,11.913,NA,NA,NA
20.651,NA,11.332,NA,12.045,11.945,11.114
20.817,9.499,11.337,11.911,12.051,11.941,11.103
20.983,9.498,NA,NA,NA,NA,NA
20.984,NA,11.33,11.9,12.054,11.93,11.094
21.15,9.493,11.332,NA,12.049,11.935,11.096
21.151,NA,NA,11.908,NA,NA,NA
21.317,9.484,11.321,11.898,12.066,11.931,11.092
21.483,NA,NA,NA,NA,11.925,11.088
21.484,9.488,11.329,11.896,12.051,NA,NA
21.65,9.487,11.323,11.887,NA,11.92,NA
21.651,NA,NA,NA,12.029,NA,11.075
21.817,9.471,11.319,11.893,12.02,11.917,11.071
21.983,NA,NA,NA,12.018,NA,NA
21.984,9.476,11.32,11.878,NA,11.918,11.072
22.15,9.464,NA,11.872,12.022,11.899,11.062
22.151,NA,11.332,NA,NA,NA,NA
22.317,9.454,11.326,11.867,12.022,11.9,11.064
22.483,NA,11.328,11.864,NA,NA,NA
22.484,9.459,NA,NA,12.007,11.893,11.061
22.65,9.452,11.32,11.871,NA,11.886,11.056
22.651,NA,NA,NA,11.998,NA,NA
22.817,9.451,11.322,11.873,11.997,11.893,11.05
22.983,NA,11.316,11.857,11.979,NA,11.053
22.984,9.443,NA,NA,NA,11.884,NA
23.15,9.438,11.313,11.858,11.962,NA,11.047
23.151,NA,NA,NA,NA,11.886,NA
23.317,9.432,11.325,11.852,11.971,11.881,11.051
23.483,NA,NA,11.851,NA,NA,NA
23.484,9.431,11.323,NA,11.954,11.884,11.046
23.65,9.415,11.318,NA,11.965,11.872,NA
23.651,NA,NA,11.844,NA,NA,11.031
23.817,9.394,11.305,11.826,11.957,11.859,11.029
23.983,9.382,11.292,11.808,11.96,NA,NA
23.984,NA,NA,NA,NA,11.841,11.015
24.15,9.372,11.269,11.795,11.938,11.82,NA
24.151,NA,NA,NA,NA,NA,10.996
24.317,9.36,11.265,11.775,11.923,11.8,10.981
24.483,9.352,NA,11.758,NA,NA,10.967
24.484,NA,11.253,NA,11.91,11.773,NA
24.65,9.338,11.242,11.753,11.9,11.763,NA
24.651,NA,NA,NA,NA,NA,10.953
24.817,9.339,11.237,11.746,11.888,11.758,10.945
24.984,9.33,11.231,11.735,11.88,11.744,10.939
25.15,NA,11.219,NA,11.873,11.742,10.93
25.151,9.328,NA,11.727,NA,NA,NA
25.317,9.321,11.223,11.732,11.871,11.728,10.925
25.483,NA,11.221,NA,NA,NA,10.916
25.484,9.315,NA,11.716,11.859,11.73,NA
25.65,9.307,NA,11.693,11.855,11.72,10.912
25.651,NA,11.216,NA,NA,NA,NA
25.817,9.301,11.211,11.703,11.849,11.712,10.913
25.983,9.305,11.221,11.7,11.836,11.711,NA
25.984,NA,NA,NA,NA,NA,10.911
26.15,9.297,11.21,11.694,11.836,11.706,NA
26.151,NA,NA,NA,NA,NA,10.894
26.317,9.291,11.21,11.689,11.825,11.701,10.89
26.483,NA,11.203,11.686,11.829,NA,NA
26.484,9.289,NA,NA,NA,11.689,10.885
26.65,NA,11.205,11.679,11.818,NA,NA
26.651,9.288,NA,NA,NA,11.694,10.886
26.817,9.285,11.199,11.667,11.816,11.681,10.874
26.983,NA,NA,11.675,NA,NA,NA
26.984,9.282,11.197,NA,11.805,11.679,10.874
27.15,9.275,11.201,11.657,11.81,11.672,10.874
