"delta_t","3","1","2","4","5","7"
35.165,12.906,9.802,11.146,9.838,8.373,9.721
35.331,NA,9.813,11.157,9.838,NA,NA
35.332,12.913,NA,NA,NA,8.374,9.722
35.498,12.911,9.811,11.157,9.848,8.369,9.725
35.664,12.912,NA,NA,9.839,8.367,9.724
35.665,NA,9.804,11.162,NA,NA,NA
35.831,12.909,NA,NA,9.839,8.367,9.722
35.832,NA,9.807,11.153,NA,NA,NA
35.998,12.909,9.809,11.161,9.842,8.367,9.718
36.164,NA,9.806,NA,NA,NA,9.723
36.165,12.915,NA,11.152,9.836,8.373,NA
36.331,12.913,NA,NA,9.848,8.375,NA
36.332,NA,9.814,11.149,NA,NA,9.725
36.498,12.911,9.813,11.159,9.842,8.375,9.718
36.665,12.905,9.812,11.153,9.847,8.374,9.722
36.831,12.911,NA,NA,9.846,8.376,9.721
36.832,NA,9.814,11.155,NA,NA,NA
36.998,12.928,9.814,11.156,9.844,8.38,9.725
37.164,NA,NA,NA,NA,NA,9.718
37.165,12.932,9.817,11.162,9.844,8.38,NA
37.331,12.932,9.812,NA,9.839,NA,NA
37.332,NA,NA,11.161,NA,8.377,9.726
37.498,12.942,9.81,11.157,9.848,8.385,9.727
37.664,NA,9.811,NA,9.848,8.382,NA
37.665,12.945,NA,11.163,NA,NA,9.733
37.831,NA,9.815,11.164,9.839,8.388,NA
37.832,12.954,NA,NA,NA,NA,9.726
37.998,12.953,9.812,11.159,9.846,8.389,9.726
38.165,12.955,9.813,11.166,9.847,8.392,9.731
38.331,12.956,NA,11.16,9.846,NA,9.734
38.332,NA,9.814,NA,NA,8.395,NA
38.498,12.947,9.815,11.166,9.849,8.399,9.73
38.664,12.953,NA,11.16,9.859,NA,9.737
38.665,NA,9.809,NA,NA,8.398,NA
38.831,NA,9.814,NA,NA,NA,NA
38.832,12.96,NA,11.164,9.86,8.403,9.729
38.998,12.977,9.818,11.169,9.855,8.41,9.73
39.164,12.977,NA,NA,NA,NA,NA
39.165,NA,9.825,11.175,9.862,8.413,9.741
39.331,12.97,9.822,NA,NA,8.416,NA
39.332,NA,NA,11.17,9.86,NA,9.733
39.498,12.969,9.824,11.18,9.859,8.422,9.734
39.664,12.969,9.823,NA,NA,NA,NA
39.665,NA,NA,11.176,9.867,8.417,9.737
39.831,12.98,NA,NA,NA,8.419,NA
39.832,NA,9.815,11.184,9.871,NA,9.743
39.998,13.001,9.817,11.179,9.858,8.417,9.743
40.165,12.99,9.828,11.18,9.864,8.422,9.746
40.331,NA,9.82,11.186,9.872,8.423,9.749
40.332,12.983,NA,NA,NA,NA,NA
40.498,12.989,NA,NA,9.87,NA,9.749
40.499,NA,9.824,11.181,NA,8.422,NA
40.665,12.992,9.826,11.191,9.875,8.422,9.746
40.831,13.005,9.829,NA,9.873,NA,NA
40.832,NA,NA,11.189,NA,8.425,9.752
40.998,13.01,9.827,11.194,9.866,8.425,9.756
41.164,12.996,9.832,NA,9.876,NA,NA
41.165,NA,NA,11.187,NA,8.42,9.755
41.331,13.005,NA,NA,NA,8.422,9.754
41.332,NA,9.83,11.193,9.877,NA,NA
41.498,13.011,9.83,11.19,9.87,8.423,9.762
41.664,NA,NA,NA,NA,NA,9.754
41.665,13.019,9.831,11.198,9.889,8.42,NA
41.831,NA,9.825,NA,NA,NA,9.762
41.832,13.016,NA,11.203,9.884,8.426,NA
41.998,13.014,9.83,11.203,9.885,8.424,9.763
42.164,13.027,9.828,NA,9.881,8.431,NA
42.165,NA,NA,11.198,NA,NA,9.766
42.331,NA,9.848,NA,9.903,8.448,NA
42.332,13.018,NA,11.21,NA,NA,9.772
42.498,13.035,9.865,11.216,9.922,8.464,9.778
42.664,NA,NA,NA,NA,NA,9.792
42.665,13.032,9.885,11.254,9.93,8.475,NA
42.831,NA,NA,NA,9.949,NA,9.808
42.832,13.056,9.894,11.266,NA,8.485,NA
42.998,13.076,9.897,11.287,9.96,8.489,9.812
43.165,13.079,9.909,11.303,9.957,8.494,9.829
43.331,13.094,9.909,NA,9.966,8.492,NA
43.332,NA,NA,11.313,NA,NA,9.839
43.498,13.103,9.908,11.306,9.972,8.491,9.836
43.665,13.115,9.918,11.32,9.979,8.5,9.842
43.831,13.13,9.912,NA,9.983,8.493,NA
43.832,NA,NA,11.326,NA,NA,9.848
43.998,13.133,9.921,11.325,9.994,8.498,9.856
44.164,NA,9.918,11.334,9.992,NA,9.86
44.165,13.139,NA,NA,NA,8.5,NA
44.331,13.145,9.921,11.342,10.002,NA,9.863
44.332,NA,NA,NA,NA,8.506,NA
44.498,13.146,9.923,11.338,9.997,8.5,9.861
44.664,NA,9.927,NA,NA,NA,9.872
44.665,13.143,NA,11.358,9.998,8.512,NA
44.831,13.159,NA,11.363,10.005,8.515,NA
44.832,NA,9.937,NA,NA,NA,9.878
44.998,13.165,9.939,11.367,10.02,8.521,9.888
45.165,13.17,9.948,11.373,10.024,8.523,9.887
45.331,13.186,9.95,NA,NA,8.528,9.904
45.332,NA,NA,11.38,10.031,NA,NA
45.498,13.193,9.954,11.391,10.034,8.533,9.905
45.664,13.196,9.954,NA,NA,8.529,9.908
45.665,NA,NA,11.393,10.04,NA,NA
