"delta_t","3","1","4","5","2","7"
40.008,10.765,10.883,9.854,8.614,12.813,10.082
40.174,NA,NA,9.855,NA,NA,NA
40.175,10.773,10.867,NA,8.621,12.818,10.076
40.341,NA,10.861,9.843,8.625,NA,NA
40.342,10.778,NA,NA,NA,12.815,10.077
40.508,10.768,10.864,9.833,8.629,12.816,10.083
40.674,NA,10.867,NA,NA,12.808,10.076
40.675,10.764,NA,9.837,8.633,NA,NA
40.841,10.77,10.858,NA,NA,12.809,10.076
40.842,NA,NA,9.833,8.633,NA,NA
41.008,10.766,10.871,9.823,8.634,12.818,10.066
41.174,NA,10.864,NA,NA,NA,10.073
41.175,10.767,NA,9.818,8.64,12.814,NA
41.341,NA,10.887,9.82,8.645,12.811,10.073
41.342,10.765,NA,NA,NA,NA,NA
41.508,10.771,10.87,9.807,8.648,12.814,10.064
41.674,NA,10.877,NA,8.644,NA,10.066
41.675,10.769,NA,9.814,NA,12.807,NA
41.841,NA,NA,9.808,NA,12.821,NA
41.842,10.765,10.868,NA,8.653,NA,10.073
42.008,10.773,10.879,9.808,8.649,12.815,10.073
42.174,NA,NA,NA,8.659,12.812,NA
42.175,10.774,10.866,9.8,NA,NA,10.068
42.341,NA,10.872,9.799,8.659,12.807,10.069
42.342,10.768,NA,NA,NA,NA,NA
42.508,10.772,10.864,9.802,8.66,12.803,10.071
42.674,NA,10.861,9.796,8.66,NA,10.064
42.675,10.772,NA,NA,NA,12.799,NA
42.841,NA,NA,NA,8.663,12.811,NA
42.842,10.777,10.871,9.787,NA,NA,10.059
43.008,10.776,10.868,9.782,8.661,12.811,10.061
43.174,10.777,10.882,9.782,8.666,NA,10.059
43.175,NA,NA,NA,NA,12.812,NA
43.341,10.773,10.884,9.777,8.674,12.813,10.059
43.508,10.78,10.885,9.775,8.672,12.809,10.057
43.674,NA,NA,NA,8.67,NA,10.061
43.675,10.776,10.876,9.77,NA,12.806,NA
43.841,10.777,NA,NA,8.677,NA,10.052
43.842,NA,10.891,9.778,NA,12.805,NA
44.008,10.793,10.876,9.767,8.675,12.799,10.051
44.174,NA,10.899,9.779,NA,NA,NA
44.175,10.784,NA,NA,8.676,12.811,10.057
44.341,10.78,10.885,9.774,8.677,NA,10.058
44.342,NA,NA,NA,NA,12.819,NA
44.508,10.779,10.891,9.775,8.681,12.802,10.057
44.674,NA,NA,NA,NA,12.803,10.059
44.675,10.806,10.895,9.77,8.679,NA,NA
44.841,NA,10.898,NA,8.675,12.804,NA
44.842,10.798,NA,9.772,NA,NA,10.061
45.008,10.806,10.909,9.771,8.682,12.799,10.061
45.174,NA,10.887,NA,NA,12.8,NA
45.175,10.793,NA,9.765,8.679,NA,10.056
45.341,10.79,10.885,9.774,8.681,12.803,10.063
45.508,10.794,10.885,9.772,8.684,12.801,10.065
45.674,NA,NA,NA,NA,12.803,10.059
45.675,10.803,10.882,9.765,8.691,NA,NA
45.841,10.794,10.889,9.769,8.684,12.805,10.057
46.008,10.786,10.893,9.765,8.691,12.805,10.064
46.174,NA,NA,NA,NA,12.802,10.064
46.175,10.795,10.915,9.765,8.688,NA,NA
46.341,10.805,10.913,9.766,8.695,NA,NA
46.342,NA,NA,NA,NA,12.807,10.067
46.508,10.81,10.918,9.766,8.688,12.797,10.061
46.675,10.809,10.904,9.761,8.692,12.817,10.065
46.841,NA,10.903,9.77,NA,12.806,10.059
46.842,10.803,NA,NA,8.689,NA,NA
47.008,10.815,10.914,9.767,8.689,12.8,10.069
47.174,NA,10.914,9.767,NA,12.805,10.078
47.175,10.818,NA,NA,8.69,NA,NA
47.341,NA,10.919,9.768,NA,NA,10.066
47.342,10.824,NA,NA,8.699,12.808,NA
47.508,10.822,10.911,9.754,8.705,12.812,10.075
47.674,NA,NA,NA,NA,NA,10.062
47.675,10.829,10.923,9.767,8.697,12.81,NA
47.841,10.823,NA,9.763,NA,NA,10.064
47.842,NA,10.917,NA,8.701,12.806,NA
48.008,10.829,10.927,9.766,8.704,12.81,10.066
48.174,10.826,NA,9.765,NA,12.803,NA
48.175,NA,10.93,NA,8.693,NA,10.083
48.341,10.819,10.92,9.759,8.7,12.793,10.075
48.508,10.825,10.939,9.765,8.693,12.807,10.069
48.674,NA,NA,9.761,NA,NA,10.065
48.675,10.829,10.941,NA,8.697,12.804,NA
48.841,10.835,NA,9.757,8.697,12.797,10.071
48.842,NA,10.935,NA,NA,NA,NA
49.008,10.832,10.946,9.757,8.696,12.799,10.086
49.174,10.838,NA,NA,8.693,NA,10.064
49.175,NA,10.931,9.753,NA,12.808,NA
49.341,NA,NA,9.762,8.688,12.811,10.073
49.342,10.833,10.93,NA,NA,NA,NA
49.508,10.849,10.945,9.755,8.697,12.804,10.084
49.674,10.855,NA,NA,8.701,12.807,10.073
49.675,NA,10.939,9.763,NA,NA,NA
49.841,10.866,NA,9.757,8.7,12.814,10.064
49.842,NA,10.939,NA,NA,NA,NA
50.008,10.858,10.948,9.758,8.705,12.807,10.062
50.175,10.86,10.961,9.76,8.7,12.804,10.064
50.341,10.86,NA,9.753,8.707,12.809,NA
50.342,NA,10.949,NA,NA,NA,10.063
50.508,10.86,10.961,9.749,8.703,12.81,10.068
50.674,10.865,NA,9.754,NA,NA,NA
50.675,NA,10.952,NA,8.704,12.807,10.069
50.841,10.868,NA,9.76,NA,12.801,NA
50.842,NA,10.971,NA,8.705,NA,10.073
51.008,10.882,10.959,9.767,8.704,12.81,10.082
51.174,NA,NA,9.761,NA,12.807,NA
51.175,10.878,10.954,NA,8.709,NA,10.079
