"delta_t","3","7","5","4","2","1"
40.002,13.009,NA,NA,NA,NA,NA
40.003,NA,9.793,8.783,9.549,11.27,10.555
40.169,13.001,9.794,8.786,9.561,11.271,NA
40.17,NA,NA,NA,NA,NA,10.564
40.336,13.007,9.8,8.788,9.547,11.274,10.558
40.503,13.007,9.802,8.793,9.542,11.279,10.569
40.669,13.005,9.805,NA,9.536,NA,NA
40.67,NA,NA,8.798,NA,11.274,10.559
40.836,13.001,9.81,8.792,9.535,11.279,10.565
41.002,13.018,NA,NA,NA,NA,NA
41.003,NA,9.802,8.791,9.545,11.291,10.562
41.169,13.015,9.812,8.795,9.545,11.292,10.561
41.336,13.007,9.805,8.792,9.552,11.294,10.563
41.502,NA,NA,NA,9.57,NA,10.557
41.503,13.004,9.807,8.795,NA,11.286,NA
41.669,13.009,9.807,8.795,9.545,11.294,10.576
41.836,13.003,9.813,8.796,9.547,11.302,10.559
42.002,NA,NA,NA,9.542,NA,10.561
42.003,12.998,9.812,8.795,NA,11.312,NA
42.169,13.008,NA,8.799,9.55,11.305,10.566
42.17,NA,9.808,NA,NA,NA,NA
42.336,13.01,9.816,8.8,9.538,11.313,10.566
42.502,NA,NA,8.8,NA,11.31,10.567
42.503,13.008,9.816,NA,9.542,NA,NA
42.669,13.011,NA,8.808,9.543,11.315,10.567
42.67,NA,9.818,NA,NA,NA,NA
42.836,13.001,9.821,8.801,9.554,11.312,10.572
43.002,NA,NA,NA,NA,11.312,10.57
43.003,13.007,9.828,8.805,9.551,NA,NA
43.169,13.003,NA,NA,9.538,11.308,10.577
43.17,NA,9.827,8.812,NA,NA,NA
43.336,13.009,9.827,8.813,9.55,11.316,10.579
43.502,13,NA,8.81,NA,NA,10.563
43.503,NA,9.825,NA,9.55,11.317,NA
43.669,12.997,9.833,NA,9.541,11.321,10.571
43.67,NA,NA,8.818,NA,NA,NA
43.836,13.001,9.827,8.813,9.542,11.317,10.576
44.002,NA,NA,8.817,NA,NA,10.574
44.003,13,9.836,NA,9.541,11.32,NA
44.169,NA,NA,8.814,9.552,11.318,10.573
44.17,13.011,9.837,NA,NA,NA,NA
44.336,12.999,9.84,8.816,9.554,11.323,10.571
44.502,NA,NA,8.817,9.551,11.327,10.572
44.503,13.004,9.842,NA,NA,NA,NA
44.669,NA,9.846,8.816,9.546,11.329,10.582
44.67,13,NA,NA,NA,NA,NA
44.836,13.003,9.849,8.822,9.545,11.325,10.572
45.002,NA,NA,8.822,9.542,11.323,10.585
45.003,13.002,9.854,NA,NA,NA,NA
45.169,13.002,9.858,8.83,9.545,11.341,10.586
45.336,13.003,9.862,8.829,9.53,11.338,10.584
45.503,13.002,9.861,8.83,9.538,11.333,10.577
45.669,13.005,9.867,8.829,9.548,11.331,10.586
45.836,13.001,9.868,8.833,9.558,11.34,10.579
46.002,NA,NA,8.834,9.557,11.34,10.578
46.003,12.997,9.869,NA,NA,NA,NA
46.169,13.003,9.87,8.832,9.556,11.352,10.584
46.336,13.003,9.872,8.833,9.547,11.344,10.583
46.502,12.996,9.871,8.834,9.544,11.358,10.585
46.669,13.002,9.874,8.835,9.55,11.35,10.581
