"delta_t","2","5","4","7","1","3"
40.162,12.568,NA,NA,10.144,NA,NA
40.163,NA,9.18,9.44,NA,9.75,10.957
40.329,12.568,9.188,9.441,10.151,9.747,10.966
40.496,12.573,9.186,9.435,10.15,9.748,10.971
40.662,12.565,NA,NA,NA,NA,NA
40.663,NA,9.19,9.448,10.162,9.751,10.973
40.829,12.571,NA,9.439,10.156,NA,NA
40.83,NA,9.193,NA,NA,9.747,10.977
40.996,12.566,9.197,9.447,10.162,9.759,10.985
41.162,NA,NA,9.443,NA,NA,NA
41.163,12.583,9.196,NA,10.162,9.759,10.973
41.329,NA,9.201,9.449,NA,9.753,10.98
41.33,12.581,NA,NA,10.165,NA,NA
41.496,12.583,9.198,9.452,10.165,9.751,10.978
41.662,NA,NA,NA,NA,9.759,NA
41.663,12.579,9.203,9.458,10.169,NA,10.981
41.829,NA,9.207,9.453,10.168,9.76,10.989
41.83,12.585,NA,NA,NA,NA,NA
41.996,12.589,9.203,9.458,10.17,9.755,10.992
42.163,12.594,9.21,9.465,10.172,9.758,10.991
42.329,12.593,9.206,9.471,NA,NA,NA
42.33,NA,NA,NA,10.178,9.762,11
42.496,12.591,9.207,9.458,10.179,9.758,11.013
42.662,NA,NA,9.474,NA,NA,NA
42.663,12.594,9.208,NA,10.181,9.762,10.994
42.829,NA,9.216,9.471,NA,NA,NA
42.83,12.599,NA,NA,10.183,9.758,11
42.996,12.598,9.213,9.476,10.186,9.765,11.011
43.163,12.589,9.217,9.482,10.187,9.768,10.992
43.329,NA,NA,9.483,NA,9.759,NA
43.33,12.605,9.219,NA,10.187,NA,10.99
43.496,12.59,9.221,9.478,10.192,9.766,10.994
43.663,12.603,9.224,9.487,10.188,9.765,10.989
43.829,12.602,NA,9.492,10.197,9.771,11.002
43.83,NA,9.227,NA,NA,NA,NA
43.996,12.61,9.225,9.492,10.197,9.767,10.981
44.162,NA,NA,NA,10.197,NA,NA
44.163,12.611,9.231,9.485,NA,9.767,10.998
44.329,12.612,9.231,9.5,NA,9.763,NA
44.33,NA,NA,NA,10.198,NA,11.004
44.496,12.618,9.231,9.493,10.199,9.76,10.992
44.662,NA,9.237,9.497,NA,9.772,NA
44.663,12.618,NA,NA,10.201,NA,10.993
44.829,12.611,9.239,9.505,10.208,9.763,NA
44.83,NA,NA,NA,NA,NA,11.008
44.996,12.612,9.238,9.502,10.207,9.773,11.01
45.162,12.626,9.239,NA,10.208,NA,NA
45.163,NA,NA,9.501,NA,9.762,11.045
45.329,12.627,NA,9.503,10.209,NA,NA
45.33,NA,9.239,NA,NA,9.767,11.024
45.496,12.625,9.244,9.509,10.217,9.768,11.058
45.662,NA,NA,9.512,10.216,NA,NA
45.663,12.63,9.239,NA,NA,9.766,11.041
45.829,12.627,9.238,9.506,10.219,9.769,11.029
45.996,12.638,9.247,9.512,10.217,9.785,11.056
46.162,NA,9.246,NA,NA,9.77,11.054
46.163,12.639,NA,9.518,10.23,NA,NA
46.329,12.65,NA,9.519,10.228,NA,11.033
46.33,NA,9.249,NA,NA,9.764,NA
46.496,12.641,9.242,9.52,10.228,9.768,11.045
46.662,12.651,NA,NA,NA,NA,NA
46.663,NA,9.247,9.527,10.233,9.769,11.042
46.829,12.649,9.255,9.532,NA,9.771,11.043
46.83,NA,NA,NA,10.235,NA,NA
46.996,12.654,9.254,9.534,10.238,9.781,11.059
47.162,12.652,9.256,NA,NA,NA,NA
47.163,NA,NA,9.541,10.244,9.778,11.051
47.329,12.657,9.291,9.557,10.273,9.778,11.055
47.496,12.675,9.306,9.577,10.3,9.797,11.067
47.662,NA,NA,NA,10.313,9.823,NA
47.663,12.688,9.322,9.609,NA,NA,11.068
47.829,NA,9.336,NA,10.328,9.849,NA
47.83,12.722,NA,9.624,NA,NA,11.076
47.996,12.743,9.353,9.642,10.34,9.863,11.112
48.162,NA,NA,NA,10.347,NA,11.123
48.163,12.771,9.352,9.651,NA,9.874,NA
48.329,12.784,9.362,NA,10.355,9.893,11.137
48.33,NA,NA,9.659,NA,NA,NA
48.496,12.801,9.361,9.675,10.361,9.88,11.171
48.662,NA,9.365,NA,10.368,9.893,NA
48.663,12.809,NA,9.683,NA,NA,11.155
48.829,12.821,9.365,9.677,10.37,9.894,11.17
48.996,12.834,9.368,9.685,10.378,9.89,11.188
49.162,NA,9.365,NA,10.372,9.888,11.176
49.163,12.84,NA,9.672,NA,NA,NA
49.329,12.832,9.368,9.684,10.372,9.887,11.192
49.496,12.843,9.369,9.681,10.378,9.894,11.214
49.662,NA,9.372,NA,NA,9.894,11.23
49.663,12.839,NA,9.683,10.377,NA,NA
49.829,12.838,9.369,9.69,10.375,9.889,11.222
49.996,12.839,9.368,9.693,10.384,9.884,11.219
50.163,12.856,9.37,9.698,10.388,9.892,11.231
50.329,12.847,NA,9.708,10.386,NA,11.247
50.33,NA,9.373,NA,NA,9.892,NA
50.496,12.861,9.385,9.706,10.391,9.889,11.246
50.662,NA,NA,NA,10.405,NA,11.231
50.663,12.858,9.384,9.721,NA,9.887,NA
50.829,12.865,NA,9.712,10.403,9.887,11.256
50.83,NA,9.385,NA,NA,NA,NA
50.996,12.871,9.39,9.72,10.41,9.898,11.274
51.162,NA,NA,9.723,NA,NA,11.251
51.163,12.87,9.392,NA,10.411,9.9,NA
51.329,12.877,9.395,9.732,10.419,9.904,NA
51.33,NA,NA,NA,NA,NA,11.264
51.496,12.903,9.401,9.734,10.412,9.904,11.277
51.662,12.877,NA,NA,10.424,9.907,11.282
51.663,NA,9.398,9.748,NA,NA,NA
51.829,12.886,9.404,9.749,10.434,NA,NA
51.83,NA,NA,NA,NA,9.912,11.296
51.996,12.898,9.41,9.751,10.436,9.915,11.292
52.162,12.896,NA,9.752,NA,NA,NA
52.163,NA,9.407,NA,10.435,9.915,11.301
52.329,12.902,9.41,9.757,10.441,9.912,11.296
52.496,12.904,9.416,9.766,10.433,9.92,11.324
52.663,12.907,9.412,9.767,10.44,9.91,11.309
52.829,NA,9.416,9.772,NA,9.92,11.317
52.83,12.916,NA,NA,10.443,NA,NA
52.996,12.921,9.418,9.774,10.446,9.915,11.314
53.162,NA,9.425,NA,NA,NA,NA
53.163,12.923,NA,9.781,10.446,9.915,11.343
53.329,NA,9.422,9.785,NA,9.919,11.347
