"delta_t","3","7","5","4","2","1"
1.002,13.062,NA,9.036,NA,NA,NA
1.003,NA,10.359,NA,9.885,11.856,10.926
1.169,13.069,NA,9.029,9.884,NA,10.928
1.17,NA,10.344,NA,NA,11.855,NA
1.336,13.057,10.326,9.032,9.878,11.842,10.923
1.502,NA,NA,9.019,NA,NA,NA
1.503,13.072,10.333,NA,9.864,11.837,10.919
1.669,NA,10.336,9.018,NA,11.84,10.918
1.67,13.065,NA,NA,9.869,NA,NA
1.836,13.07,10.328,9.016,9.87,11.841,10.92
2.002,NA,NA,NA,NA,11.837,NA
2.003,13.066,10.319,9.018,9.867,NA,10.916
2.169,NA,10.286,9.01,NA,11.836,NA
2.17,13.073,NA,NA,9.868,NA,10.918
2.336,13.066,10.258,9.01,9.868,11.828,10.911
2.503,13.074,10.21,9.003,9.859,11.831,10.908
2.669,13.068,10.087,9.002,9.851,11.836,10.917
2.836,13.073,9.884,9.002,9.852,11.826,10.91
3.002,13.077,9.786,NA,NA,NA,NA
3.003,NA,NA,8.996,9.858,11.819,10.914
3.169,13.079,9.807,8.999,NA,NA,10.911
3.17,NA,NA,NA,9.847,11.816,NA
3.336,13.078,9.85,8.987,9.854,11.812,10.914
3.503,13.073,9.88,8.986,9.853,11.813,10.898
3.669,13.046,9.859,8.988,9.849,11.807,10.854
3.836,13.026,9.813,8.972,9.858,11.807,10.822
4.002,NA,NA,NA,9.833,NA,NA
4.003,13.011,9.838,8.959,NA,11.788,10.813
4.169,12.983,9.649,8.94,NA,NA,NA
4.17,NA,NA,NA,9.822,11.776,10.795
4.336,12.976,9.554,8.923,9.795,11.748,10.787
4.502,NA,9.566,NA,9.788,NA,NA
4.503,12.973,NA,8.917,NA,11.738,10.774
4.669,12.958,9.615,NA,NA,NA,10.776
4.67,NA,NA,8.904,9.779,11.72,NA
4.836,12.947,9.664,8.894,9.765,11.714,10.762
5.002,NA,NA,NA,9.747,NA,NA
5.003,12.949,9.671,8.884,NA,11.694,10.763
5.169,NA,9.627,NA,9.747,11.692,NA
5.17,12.94,NA,8.886,NA,NA,10.762
5.336,12.939,9.556,8.875,9.734,11.674,10.763
5.503,12.937,9.515,8.872,9.733,11.67,10.753
5.669,NA,9.466,8.862,9.731,NA,10.744
5.67,12.938,NA,NA,NA,11.658,NA
5.836,12.924,9.359,8.861,9.725,11.658,10.748
6.002,NA,NA,8.856,9.721,NA,NA
6.003,12.928,9.251,NA,NA,11.647,10.737
6.169,12.928,NA,8.853,9.717,11.646,10.741
6.17,NA,9.1,NA,NA,NA,NA
6.336,12.93,8.981,8.85,9.704,11.64,10.728
6.502,NA,NA,8.845,NA,11.637,NA
6.503,12.931,8.922,NA,9.702,NA,10.732
6.669,12.928,NA,8.843,NA,11.632,10.724
6.67,NA,8.952,NA,9.699,NA,NA
6.836,12.927,9.031,8.839,9.7,11.628,10.733
7.002,NA,NA,8.832,NA,NA,NA
7.003,12.927,9.13,NA,9.693,11.618,10.724
7.169,12.922,9.264,8.83,9.69,NA,NA
7.17,NA,NA,NA,NA,11.617,10.722
7.336,12.924,9.402,8.832,9.691,11.609,10.714
7.502,NA,NA,NA,NA,NA,10.716
7.503,12.918,9.498,8.829,9.683,11.609,NA
7.669,NA,9.59,NA,9.682,NA,10.704
7.67,12.924,NA,8.825,NA,11.598,NA
7.836,12.91,9.657,8.82,9.674,11.591,10.71
8.002,NA,NA,NA,9.677,11.589,10.703
8.003,12.914,9.713,8.814,NA,NA,NA
8.169,NA,9.767,NA,9.665,11.582,10.701
8.17,12.917,NA,8.812,NA,NA,NA
8.336,12.911,9.811,8.812,9.672,11.576,10.692
8.502,NA,9.848,NA,9.673,11.576,10.7
8.503,12.913,NA,8.811,NA,NA,NA
8.669,12.908,9.88,8.805,9.664,11.574,10.694
8.836,12.903,9.91,8.796,9.662,11.565,10.693
9.002,NA,NA,8.793,9.662,NA,10.679
9.003,12.904,9.933,NA,NA,11.559,NA
9.169,12.903,9.955,8.789,9.655,11.558,10.691
9.336,12.897,9.977,8.786,9.651,11.551,10.677
9.502,NA,NA,8.785,9.644,NA,NA
9.503,12.902,10.001,NA,NA,11.55,10.676
9.669,12.889,10.017,NA,9.65,11.548,10.674
9.67,NA,NA,8.78,NA,NA,NA
